EXCHANGE,sequence,tradedate,tradetime,securitycode,orderid,dealsource,dealsourcedecoded,exchangeinfo,matchgroupid,nationalbidpricesnapshot,nationalofferpricesnapshot,tradeprice,quantity,side,sidedecoded,participantid,passiveaggressive,row_num
3,31785588,2024-09-05,1725505927372717384,110621,7904794000128703355,5,Trade Report Crossings,OFF Market,7904794000123742581,3400,3410,3415,814,2,Sell,51,0,4098
3,31785978,2024-09-05,1725505927443746855,110621,7904794000128703336,48,Centre Point UCP,ON Market,7904794000123742588,3400,3410,3405,133,1,Buy,41,0,4099
3,31785979,2024-09-05,1725505927443746855,110621,7904794000128185990,48,Centre Point UCP,ON Market,7904794000123742588,3400,3410,3405,133,2,Sell,41,1,4100
3,31786023,2024-09-05,1725505927449540659,110621,7904794000128703397,44,Continuous Lit UCP,ON Market,7904794000123742590,3400,3410,3410,32,1,Buy,41,1,4101
3,31786024,2024-09-05,1725505927449540659,110621,7904794000128703363,44,Continuous Lit UCP,ON Market,7904794000123742590,3400,3410,3410,32,2,Sell,41,0,4102
3,31786243,2024-09-05,1725505927507380549,110621,7904794000128703432,1,Continuous Lit,ON Market,7904794000123742592,3400,3410,3410,105,1,Buy,67,1,4103
3,31786244,2024-09-05,1725505927507380549,110621,7904794000128703363,1,Continuous Lit,ON Market,7904794000123742592,3400,3410,3410,105,2,Sell,41,0,4104
3,31786937,2024-09-05,1725505927996466986,110621,7904794000128703564,1,Continuous Lit,ON Market,7904794000123742603,3400,3410,3410,4,1,Buy,51,1,4105
3,31786938,2024-09-05,1725505927996466986,110621,7904794000128703405,1,Continuous Lit,ON Market,7904794000123742603,3400,3410,3410,4,2,Sell,51,0,4106
3,31786939,2024-09-05,1725505927996466986,110621,7904794000128703564,44,Continuous Lit UCP,ON Market,7904794000123742604,3400,3410,3410,33,1,Buy,51,1,4107
3,31786940,2024-09-05,1725505927996466986,110621,7904794000128703410,44,Continuous Lit UCP,ON Market,7904794000123742604,3400,3410,3410,33,2,Sell,51,0,4108
3,31789696,2024-09-05,1725505929922059637,110621,7904794000128121759,47,Centre Point,ON Market,7904794000123742620,3400,3410,3405,1508,1,Buy,67,0,4109
3,31789697,2024-09-05,1725505929922059637,110621,7904794000128704164,47,Centre Point,ON Market,7904794000123742620,3400,3410,3405,1508,2,Sell,47,1,4110
3,31789698,2024-09-05,1725505929922059637,110621,7904794000128703336,47,Centre Point,ON Market,7904794000123742621,3400,3410,3405,1817,1,Buy,41,0,4111
3,31789699,2024-09-05,1725505929922059637,110621,7904794000128704164,47,Centre Point,ON Market,7904794000123742621,3400,3410,3405,1817,2,Sell,47,1,4112
3,31789700,2024-09-05,1725505929922059637,110621,7904794000128703339,47,Centre Point,ON Market,7904794000123742622,3400,3410,3405,1624,1,Buy,67,0,4113
3,31789701,2024-09-05,1725505929922059637,110621,7904794000128704164,47,Centre Point,ON Market,7904794000123742622,3400,3410,3405,1624,2,Sell,47,1,4114
3,31789702,2024-09-05,1725505929922059637,110621,7904794000128703347,47,Centre Point,ON Market,7904794000123742623,3400,3410,3405,1624,1,Buy,67,0,4115
3,31789703,2024-09-05,1725505929922059637,110621,7904794000128704164,47,Centre Point,ON Market,7904794000123742623,3400,3410,3405,1624,2,Sell,47,1,4116
3,31789704,2024-09-05,1725505929922059637,110621,7904794000128703348,47,Centre Point,ON Market,7904794000123742624,3400,3410,3405,1596,1,Buy,67,0,4117
3,31789705,2024-09-05,1725505929922059637,110621,7904794000128704164,47,Centre Point,ON Market,7904794000123742624,3400,3410,3405,1596,2,Sell,47,1,4118
3,31789706,2024-09-05,1725505929922059637,110621,7904794000126980193,1,Continuous Lit,ON Market,7904794000123742625,3400,3410,3400,194,1,Buy,67,0,4119
3,31789707,2024-09-05,1725505929922059637,110621,7904794000128704164,1,Continuous Lit,ON Market,7904794000123742625,3400,3410,3400,194,2,Sell,47,1,4120
3,31789708,2024-09-05,1725505929922059637,110621,7904794000126992554,1,Continuous Lit,ON Market,7904794000123742626,3400,3410,3400,1362,1,Buy,67,0,4121
3,31789709,2024-09-05,1725505929922059637,110621,7904794000128704164,1,Continuous Lit,ON Market,7904794000123742626,3400,3410,3400,1362,2,Sell,47,1,4122
3,31789710,2024-09-05,1725505929922059637,110621,7904794000127005510,1,Continuous Lit,ON Market,7904794000123742627,3400,3410,3400,665,1,Buy,67,0,4123
3,31789711,2024-09-05,1725505929922059637,110621,7904794000128704164,1,Continuous Lit,ON Market,7904794000123742627,3400,3410,3400,665,2,Sell,47,1,4124
3,31789712,2024-09-05,1725505929922059637,110621,7904794000127005521,1,Continuous Lit,ON Market,7904794000123742628,3400,3410,3400,770,1,Buy,41,0,4125
3,31789713,2024-09-05,1725505929922059637,110621,7904794000128704164,1,Continuous Lit,ON Market,7904794000123742628,3400,3410,3400,770,2,Sell,47,1,4126
3,31797802,2024-09-05,1725505933066879264,110621,7904794000128705669,5,Trade Report Crossings,OFF Market,7904794000123742677,3400,3410,3405,2,1,Buy,51,0,4127
3,31797803,2024-09-05,1725505933066879264,110621,7904794000128705669,5,Trade Report Crossings,OFF Market,7904794000123742677,3400,3410,3405,2,2,Sell,51,0,4128
3,31856891,2024-09-05,1725505958259125749,110621,7904794000128716041,1,Continuous Lit,ON Market,7904794000123743024,3400,3410,3410,182,1,Buy,67,1,4129
3,31856892,2024-09-05,1725505958259125749,110621,7904794000128703410,1,Continuous Lit,ON Market,7904794000123743024,3400,3410,3410,182,2,Sell,51,0,4130
3,31856893,2024-09-05,1725505958259125749,110621,7904794000128716041,1,Continuous Lit,ON Market,7904794000123743025,3400,3410,3410,460,1,Buy,67,1,4131
3,31856894,2024-09-05,1725505958259125749,110621,7904794000128703436,1,Continuous Lit,ON Market,7904794000123743025,3400,3410,3410,460,2,Sell,41,0,4132
3,31856895,2024-09-05,1725505958259125749,110621,7904794000128716041,1,Continuous Lit,ON Market,7904794000123743026,3400,3410,3410,32,1,Buy,67,1,4133
3,31856896,2024-09-05,1725505958259125749,110621,7904794000128703608,1,Continuous Lit,ON Market,7904794000123743026,3400,3410,3410,32,2,Sell,51,0,4134
3,31856897,2024-09-05,1725505958259125749,110621,7904794000128716041,44,Continuous Lit UCP,ON Market,7904794000123743027,3400,3410,3410,1536,1,Buy,67,1,4135
3,31856898,2024-09-05,1725505958259125749,110621,7904794000128704165,44,Continuous Lit UCP,ON Market,7904794000123743027,3400,3410,3410,1536,2,Sell,67,0,4136
3,31856899,2024-09-05,1725505958259125749,110621,7904794000128716041,1,Continuous Lit,ON Market,7904794000123743028,3400,3410,3410,590,1,Buy,67,1,4137
3,31856900,2024-09-05,1725505958259125749,110621,7904794000128704177,1,Continuous Lit,ON Market,7904794000123743028,3400,3410,3410,590,2,Sell,42,0,4138
3,31856921,2024-09-05,1725505958259142273,110621,7904794000128716043,1,Continuous Lit,ON Market,7904794000123743029,3400,3410,3410,391,1,Buy,67,1,4139
3,31856922,2024-09-05,1725505958259142273,110621,7904794000128704177,1,Continuous Lit,ON Market,7904794000123743029,3400,3410,3410,391,2,Sell,42,0,4140
3,31856923,2024-09-05,1725505958259142273,110621,7904794000128716043,1,Continuous Lit,ON Market,7904794000123743030,3400,3410,3410,28,1,Buy,67,1,4141
3,31856924,2024-09-05,1725505958259142273,110621,7904794000128704194,1,Continuous Lit,ON Market,7904794000123743030,3400,3410,3410,28,2,Sell,61,0,4142
3,31856925,2024-09-05,1725505958259142273,110621,7904794000128716043,1,Continuous Lit,ON Market,7904794000123743031,3400,3410,3410,1,1,Buy,67,1,4143
3,31856926,2024-09-05,1725505958259142273,110621,7904794000128704658,1,Continuous Lit,ON Market,7904794000123743031,3400,3410,3410,1,2,Sell,51,0,4144
3,31856927,2024-09-05,1725505958259142273,110621,7904794000128716043,1,Continuous Lit,ON Market,7904794000123743032,3400,3410,3410,1329,1,Buy,67,1,4145
3,31856928,2024-09-05,1725505958259142273,110621,7904794000128705821,1,Continuous Lit,ON Market,7904794000123743032,3400,3410,3410,1329,2,Sell,47,0,4146
3,31856929,2024-09-05,1725505958259142273,110621,7904794000128716043,1,Continuous Lit,ON Market,7904794000123743033,3400,3410,3410,5154,1,Buy,67,1,4147
3,31856930,2024-09-05,1725505958259142273,110621,7904794000127718781,1,Continuous Lit,ON Market,7904794000123743033,3400,3410,3410,5154,2,Sell,146,0,4148
3,31856931,2024-09-05,1725505958259142273,110621,7904794000128716043,1,Continuous Lit,ON Market,7904794000123743034,3400,3410,3410,28,1,Buy,67,1,4149
3,31856932,2024-09-05,1725505958259142273,110621,7904794000128707923,1,Continuous Lit,ON Market,7904794000123743034,3400,3410,3410,28,2,Sell,47,0,4150
3,31856933,2024-09-05,1725505958259142273,110621,7904794000128716043,1,Continuous Lit,ON Market,7904794000123743035,3400,3410,3410,8,1,Buy,67,1,4151
3,31856934,2024-09-05,1725505958259142273,110621,7904794000128712696,1,Continuous Lit,ON Market,7904794000123743035,3400,3410,3410,8,2,Sell,47,0,4152
3,31856935,2024-09-05,1725505958259142273,110621,7904794000128716043,1,Continuous Lit,ON Market,7904794000123743036,3400,3410,3410,2,1,Buy,67,1,4153
3,31856936,2024-09-05,1725505958259142273,110621,7904794000128712715,1,Continuous Lit,ON Market,7904794000123743036,3400,3410,3410,2,2,Sell,67,0,4154
3,31856937,2024-09-05,1725505958259142273,110621,7904794000128716043,1,Continuous Lit,ON Market,7904794000123743037,3400,3410,3410,18,1,Buy,67,1,4155
3,31856938,2024-09-05,1725505958259142273,110621,7904794000128399843,1,Continuous Lit,ON Market,7904794000123743037,3400,3410,3410,18,2,Sell,67,0,4156
3,31856939,2024-09-05,1725505958259142273,110621,7904794000128716043,44,Continuous Lit UCP,ON Market,7904794000123743038,3400,3410,3410,19,1,Buy,67,1,4157
3,31856940,2024-09-05,1725505958259142273,110621,7904794000128712721,44,Continuous Lit UCP,ON Market,7904794000123743038,3400,3410,3410,19,2,Sell,67,0,4158
3,31856941,2024-09-05,1725505958259142273,110621,7904794000128716043,44,Continuous Lit UCP,ON Market,7904794000123743039,3400,3410,3410,76,1,Buy,67,1,4159
3,31856942,2024-09-05,1725505958259142273,110621,7904794000128712747,44,Continuous Lit UCP,ON Market,7904794000123743039,3400,3410,3410,76,2,Sell,67,0,4160
3,31857198,2024-09-05,1725505958276215047,110621,7904794000128703372,48,Centre Point UCP,ON Market,7904794000123743040,3410,3420,3415,34,1,Buy,41,1,4161
3,31857199,2024-09-05,1725505958276215047,110621,7904794000128716058,48,Centre Point UCP,ON Market,7904794000123743040,3410,3420,3415,34,2,Sell,41,0,4162
3,31857399,2024-09-05,1725505958395266701,110621,7904794000128716045,1,Continuous Lit,ON Market,7904794000123743042,3410,3420,3410,1624,1,Buy,67,0,4163
3,31857400,2024-09-05,1725505958395266701,110621,7904794000128716127,1,Continuous Lit,ON Market,7904794000123743042,3410,3420,3410,1624,2,Sell,51,1,4164
3,31857784,2024-09-05,1725505958772020627,110621,7904794000128716216,47,Centre Point,ON Market,7904794000123743044,3410,3420,3415,33,1,Buy,47,1,4165
3,31857785,2024-09-05,1725505958772020627,110621,7904794000128716058,47,Centre Point,ON Market,7904794000123743044,3410,3420,3415,33,2,Sell,41,0,4166
3,31858895,2024-09-05,1725505959416369850,110621,7904794000128716046,1,Continuous Lit,ON Market,7904794000123743047,3410,3420,3410,1596,1,Buy,67,0,4167
3,31858896,2024-09-05,1725505959416369850,110621,7904794000128716464,1,Continuous Lit,ON Market,7904794000123743047,3410,3420,3410,1596,2,Sell,51,1,4168
3,31858897,2024-09-05,1725505959416369850,110621,7904794000128716047,1,Continuous Lit,ON Market,7904794000123743048,3410,3420,3410,328,1,Buy,67,0,4169
3,31858898,2024-09-05,1725505959416369850,110621,7904794000128716464,1,Continuous Lit,ON Market,7904794000123743048,3410,3420,3410,328,2,Sell,51,1,4170
3,31858944,2024-09-05,1725505959416777646,110621,7904794000128716068,1,Continuous Lit,ON Market,7904794000123743049,3400,3420,3410,1024,1,Buy,42,0,4171
3,31858945,2024-09-05,1725505959416777646,110621,7904794000128716471,1,Continuous Lit,ON Market,7904794000123743049,3400,3420,3410,1024,2,Sell,67,1,4172
3,31858946,2024-09-05,1725505959416777646,110621,7904794000128703371,1,Continuous Lit,ON Market,7904794000123743050,3400,3420,3410,487,1,Buy,41,0,4173
3,31858947,2024-09-05,1725505959416777646,110621,7904794000128716471,1,Continuous Lit,ON Market,7904794000123743050,3400,3420,3410,487,2,Sell,67,1,4174
3,31858948,2024-09-05,1725505959416777646,110621,7904794000128716083,1,Continuous Lit,ON Market,7904794000123743051,3400,3420,3410,46,1,Buy,41,0,4175
3,31858949,2024-09-05,1725505959416777646,110621,7904794000128716471,1,Continuous Lit,ON Market,7904794000123743051,3400,3420,3410,46,2,Sell,67,1,4176
3,31858950,2024-09-05,1725505959416777646,110621,7904794000128704189,1,Continuous Lit,ON Market,7904794000123743052,3400,3420,3410,1016,1,Buy,41,0,4177
3,31858951,2024-09-05,1725505959416777646,110621,7904794000128716471,1,Continuous Lit,ON Market,7904794000123743052,3400,3420,3410,1016,2,Sell,67,1,4178
3,31858952,2024-09-05,1725505959416777646,110621,7904794000128716133,1,Continuous Lit,ON Market,7904794000123743053,3400,3420,3410,2095,1,Buy,51,0,4179
3,31858953,2024-09-05,1725505959416777646,110621,7904794000128716471,1,Continuous Lit,ON Market,7904794000123743053,3400,3420,3410,2095,2,Sell,67,1,4180
3,31858954,2024-09-05,1725505959416777646,110621,7904794000128716147,1,Continuous Lit,ON Market,7904794000123743054,3400,3420,3410,59,1,Buy,42,0,4181
3,31858955,2024-09-05,1725505959416777646,110621,7904794000128716471,1,Continuous Lit,ON Market,7904794000123743054,3400,3420,3410,59,2,Sell,67,1,4182
3,31858956,2024-09-05,1725505959416777646,110621,7904794000128716217,1,Continuous Lit,ON Market,7904794000123743055,3400,3420,3410,35,1,Buy,47,0,4183
3,31858957,2024-09-05,1725505959416777646,110621,7904794000128716471,1,Continuous Lit,ON Market,7904794000123743055,3400,3420,3410,35,2,Sell,67,1,4184
3,31859785,2024-09-05,1725505959787465650,110621,7904794000128716624,44,Continuous Lit UCP,ON Market,7904794000123743059,3400,3410,3410,1596,1,Buy,67,1,4185
3,31859786,2024-09-05,1725505959787465650,110621,7904794000128716620,44,Continuous Lit UCP,ON Market,7904794000123743059,3400,3410,3410,1596,2,Sell,67,0,4186
3,31859793,2024-09-05,1725505959787479961,110621,7904794000128716625,44,Continuous Lit UCP,ON Market,7904794000123743060,3400,3410,3410,1300,1,Buy,67,1,4187
3,31859794,2024-09-05,1725505959787479961,110621,7904794000128716623,44,Continuous Lit UCP,ON Market,7904794000123743060,3400,3410,3410,1300,2,Sell,67,0,4188
3,31862769,2024-09-05,1725505961181097080,110621,7904794000128716044,47,Centre Point,ON Market,7904794000123743066,3400,3410,3405,1508,1,Buy,67,0,4189
3,31862770,2024-09-05,1725505961181097080,110621,7904794000128717242,47,Centre Point,ON Market,7904794000123743066,3400,3410,3405,1508,2,Sell,47,1,4190
3,31862771,2024-09-05,1725505961181097080,110621,7904794000128716613,47,Centre Point,ON Market,7904794000123743067,3400,3410,3405,24,1,Buy,67,0,4191
3,31862772,2024-09-05,1725505961181097080,110621,7904794000128717242,47,Centre Point,ON Market,7904794000123743067,3400,3410,3405,24,2,Sell,47,1,4192
3,32040592,2024-09-05,1725506035196493244,110621,7904794000128730878,46,Centre Point Preferencing,ON Market,7904794000123744533,3400,3410,3405,178,1,Buy,61,0,4193
3,32040593,2024-09-05,1725506035196493244,110621,7904794000128745828,46,Centre Point Preferencing,ON Market,7904794000123744533,3400,3410,3405,178,2,Sell,61,1,4194
3,32040594,2024-09-05,1725506035196493244,110621,7904794000127005521,1,Continuous Lit,ON Market,7904794000123744534,3400,3410,3400,434,1,Buy,41,0,4195
3,32040595,2024-09-05,1725506035196493244,110621,7904794000128745828,1,Continuous Lit,ON Market,7904794000123744534,3400,3410,3400,434,2,Sell,61,1,4196
3,32041452,2024-09-05,1725506035841203479,110621,7904794000128745965,5,Trade Report Crossings,OFF Market,7904794000123744557,3400,3410,3405,4,1,Buy,51,0,4197
3,32041453,2024-09-05,1725506035841203479,110621,7904794000128745965,5,Trade Report Crossings,OFF Market,7904794000123744557,3400,3410,3405,4,2,Sell,51,0,4198
3,32156009,2024-09-05,1725506075830873026,110621,7904794000128765674,5,Trade Report Crossings,OFF Market,7904794000123745427,3400,3410,3405,115,1,Buy,51,0,4199
3,32156010,2024-09-05,1725506075830873026,110621,7904794000128765674,5,Trade Report Crossings,OFF Market,7904794000123745427,3400,3410,3405,115,2,Sell,51,0,4200
3,32420835,2024-09-05,1725506172024323713,110621,7904794000128809999,5,Trade Report Crossings,OFF Market,7904794000123747650,3400,3410,3405,4,1,Buy,51,0,4201
3,32420836,2024-09-05,1725506172024323713,110621,7904794000128809999,5,Trade Report Crossings,OFF Market,7904794000123747650,3400,3410,3405,4,2,Sell,51,0,4202
3,32598114,2024-09-05,1725506257493483431,110621,7904794000128828848,46,Centre Point Preferencing,ON Market,7904794000123749187,3400,3410,3405,318,1,Buy,67,0,4203
3,32598115,2024-09-05,1725506257493483431,110621,7904794000128838635,46,Centre Point Preferencing,ON Market,7904794000123749187,3400,3410,3405,318,2,Sell,67,1,4204
3,32617681,2024-09-05,1725506268438778216,110621,7904794000128842229,5,Trade Report Crossings,OFF Market,7904794000123749334,3400,3410,3405,4,1,Buy,51,0,4205
3,32617682,2024-09-05,1725506268438778216,110621,7904794000128842229,5,Trade Report Crossings,OFF Market,7904794000123749334,3400,3410,3405,4,2,Sell,51,0,4206
3,32701453,2024-09-05,1725506313334537541,110621,7904794000127005521,1,Continuous Lit,ON Market,7904794000123750246,3400,3410,3400,1746,1,Buy,41,0,4207
3,32701454,2024-09-05,1725506313334537541,110621,7904794000128855731,1,Continuous Lit,ON Market,7904794000123750246,3400,3410,3400,1746,2,Sell,67,1,4208
3,32701455,2024-09-05,1725506313334537541,110621,7904794000127005531,44,Continuous Lit UCP,ON Market,7904794000123750247,3400,3410,3400,694,1,Buy,67,0,4209
3,32701456,2024-09-05,1725506313334537541,110621,7904794000128855731,44,Continuous Lit UCP,ON Market,7904794000123750247,3400,3410,3400,694,2,Sell,67,1,4210
3,32701457,2024-09-05,1725506313334537541,110621,7904794000127005547,44,Continuous Lit UCP,ON Market,7904794000123750248,3400,3410,3400,3940,1,Buy,67,0,4211
3,32701458,2024-09-05,1725506313334537541,110621,7904794000128855731,44,Continuous Lit UCP,ON Market,7904794000123750248,3400,3410,3400,3940,2,Sell,67,1,4212
3,32701459,2024-09-05,1725506313334537541,110621,7904794000127013016,44,Continuous Lit UCP,ON Market,7904794000123750249,3400,3410,3400,246,1,Buy,67,0,4213
3,32701460,2024-09-05,1725506313334537541,110621,7904794000128855731,44,Continuous Lit UCP,ON Market,7904794000123750249,3400,3410,3400,246,2,Sell,67,1,4214
3,32701461,2024-09-05,1725506313334537541,110621,7904794000127013201,44,Continuous Lit UCP,ON Market,7904794000123750250,3400,3410,3400,254,1,Buy,67,0,4215
3,32701462,2024-09-05,1725506313334537541,110621,7904794000128855731,44,Continuous Lit UCP,ON Market,7904794000123750250,3400,3410,3400,254,2,Sell,67,1,4216
3,32701463,2024-09-05,1725506313334537541,110621,7904794000127226746,1,Continuous Lit,ON Market,7904794000123750251,3400,3410,3400,1962,1,Buy,41,0,4217
3,32701464,2024-09-05,1725506313334537541,110621,7904794000128855731,1,Continuous Lit,ON Market,7904794000123750251,3400,3410,3400,1962,2,Sell,67,1,4218
3,32701465,2024-09-05,1725506313334537541,110621,7904794000127500502,1,Continuous Lit,ON Market,7904794000123750252,3400,3410,3400,51,1,Buy,146,0,4219
